AcademicRecordKeywordID,AcademicRecordId,AcademicKeywordId
338167,88948,129915
338168,88949,128865
338169,88949,128991
338170,88949,129131
338171,88949,129889
338172,88949,129888
338173,88949,129916
338174,88950,128865
338175,88950,128901
338176,88950,128915
338177,88950,128991
338178,88950,129346
338179,88950,129870
338180,88950,129917
338181,88950,129918
338182,88950,129919
338183,88951,128901
338184,88951,128915
338185,88951,128991
338186,88951,129889
338187,88951,129904
338188,88951,129920
338189,88951,129921
338190,88951,129922
338191,88951,128992
338192,88952,128915
338193,88952,128991
338194,88952,129923
338195,88952,129924
338196,88952,129925
338197,88952,128992
338198,88953,128865
338199,88953,128991
338200,88953,129131
338201,88953,128915
338202,88953,128935
338203,88953,129926
338204,88954,128865
338205,88954,128915
338206,88954,128902
338207,88954,129927
338208,88954,129928
338209,88954,129929
338210,88954,129930
338211,88954,129931
338212,88954,129932
338213,88955,128865
338214,88955,128991
338215,88955,129131
338216,88955,128915
338217,88955,128935
338218,88955,129926
338219,88956,128865
338220,88956,129933
338221,88956,129934
338222,88957,128991
338223,88957,129915
338224,88957,129897
338225,88957,129896
338226,88957,129935
338227,88957,129900
338228,88958,128915
338229,88958,128991
338230,88958,128903
338231,88958,129936
338232,88958,129937
338233,88958,129938
338234,88958,129939
338235,88959,128915
338236,88959,128991
338237,88959,129940
338238,88959,129941
338239,88960,128991
338240,88960,129942
338241,88960,129943
338242,88960,129944
338243,88960,129945
338244,88961,128901
338245,88961,128915
338246,88961,128903
338247,88961,128885
338248,88961,129946
338249,88961,129947
338250,88961,129896
338251,88961,129948
338252,88961,129949
338253,88961,129950
338254,88961,129951
338255,88961,129952
338256,88962,129953
338257,88962,129954
338258,88962,129955
338259,88962,129956
338260,88963,128915
338261,88963,128991
338262,88963,129957
338263,88963,129958
338264,88963,129959
338265,88963,129960
338266,88963,129961
338267,88963,129962
338268,88963,129963
338269,88964,128991
338270,88964,129964
338271,88964,129965
338272,88964,129966
338273,88964,129967
338274,88964,129881
338275,88964,129968
338276,88964,129969
338277,88964,129970
338278,88965,129971
338279,88965,129972
338280,88965,129973
338281,88965,129915
338282,88965,129974
338283,88965,129975
338284,88965,129943
338285,88965,129976
338286,88965,129977
338287,88965,129978
338288,88966,128915
338289,88966,128991
338290,88967,128991
338291,88967,129896
338292,88967,129979
338293,88967,129980
338294,88967,129981
338295,88967,129982
338296,88968,128991
338297,88968,129983
338298,88968,129984
338299,88968,129985
338300,88968,129986
338301,88968,129987
338302,88969,129988
338303,88969,129989
338304,88969,129990
338305,88969,129895
338306,88970,129889
338307,88970,129991
338308,88970,129992
338309,88970,129993
338310,88970,129994
338311,88971,129995
338312,88971,129996
338313,88971,129997
338314,88971,129998
338315,88971,129999
338316,88972,128991
338317,88972,130000
338318,88972,130001
338319,88972,130002
338320,88973,130003
338321,88973,128935
338322,88973,130004
338323,88974,129915
338324,88974,128915
338325,88974,129984
338326,88974,129874
338327,88974,129915
338328,88975,130005
338329,88975,130006
338330,88975,129462
338331,88976,129915
338332,88976,130007
338333,88976,130008
338334,88976,130009
338335,88976,130010
338336,88977,130011
338337,88977,129915
338338,88977,130012
338339,88977,129898
338340,88977,129901
338341,88977,130013
338342,88977,130014
338343,88977,130010
338344,88978,129898
338345,88978,130013
338346,88978,130015
338347,88979,130016
338348,88979,130017
338349,88979,130018
338350,88979,130019
338351,88980,130013
338352,88980,130014
338353,88980,130020
338354,88980,129901
338355,88980,130021
338356,88980,130022
338357,88981,130023
338358,88981,130024
338359,88981,130025
338360,88982,128901
338361,88982,128915
338362,88982,128902
338363,88982,130026
338364,88982,130027
338365,88982,130028
338366,88982,130029
338367,88983,128901
338368,88983,128903
338369,88983,130030
338370,88983,130031
338371,88983,130032
338372,88983,128976
338373,88983,130033
338374,88983,128903
338375,88983,130034
338376,88983,130035
338377,88984,128903
338378,88984,130036
338379,88984,130037
338380,88984,130038
338381,88984,130039
338382,88984,130040
338383,88985,128903
338384,88985,128919
338385,88985,128944
338386,88985,130041
338387,88985,130042
338388,88985,130043
338389,88985,130044
338390,88985,130045
338391,88986,128865
338392,88986,128908
338393,88986,128903
338394,88986,130046
338395,88986,130047
338396,88986,130048
338397,88986,129608
338398,88986,130049
338399,88986,130050
338400,88986,130051
338401,88987,128901
338402,88987,128902
338403,88987,128903
338404,88987,130052
338405,88987,130053
338406,88988,128901
338407,88988,128915
338408,88988,128903
338409,88988,130054
338410,88988,130055
338411,88988,130056
338412,88989,128901
338413,88989,128915
338414,88989,128903
338415,88989,130057
338416,88989,130058
338417,88989,130059
338418,88989,130060
338419,88990,128901
338420,88990,128903
338421,88990,130061
338422,88990,130062
338423,88990,130063
338424,88991,128903
338425,88991,128902
338426,88991,128865
338427,88991,130064
338428,88991,130065
338429,88991,130066
338430,88992,130067
338431,88992,130068
338432,88992,128919
338433,88992,130069
338434,88992,130070
338435,88992,130071
338436,88992,130072
338437,88993,128865
338438,88993,128908
338439,88993,128915
338440,88993,128903
338441,88993,130073
338442,88993,130074
338443,88993,130075
338444,88993,130076
338445,88993,130077
338446,88993,130078
338447,88993,130079
338448,88994,128901
338449,88994,128903
338450,88994,129418
338451,88994,130080
338452,88994,130081
338453,88995,128865
338454,88995,128901
338455,88995,128903
338456,88995,128945
338457,88995,130082
338458,88995,130083
338459,88995,130084
338460,88995,130085
338461,88996,128865
338462,88996,128903
338463,88996,129131
338464,88996,130086
338465,88996,130087
338466,88996,130088
338467,88996,130089
338468,88997,128901
338469,88997,128908
338470,88997,128902
338471,88997,128915
338472,88997,128903
338473,88997,130090
338474,88997,130066
338475,88997,130091
338476,88997,130092
338477,88997,130093
338478,88997,130094
338479,88997,130095
338480,88997,130096
338481,88997,130097
338482,88997,130098
338483,88997,130099
338484,88997,130100
338485,88998,128901
338486,88998,128903
338487,88998,128915
338488,88998,130101
338489,88998,130102
338490,88998,130103
338491,88999,128901
338492,88999,128903
338493,88999,130063
338494,88999,130104
338495,88999,129388
338496,89000,128901
338497,89000,128903
338498,89000,128919
338499,89000,130105
338500,89000,130106
338501,89000,130107
338502,89000,130108
338503,89000,130109
338504,89000,130110
338505,89000,130111
338506,89000,130112
338507,89000,130113
338508,89000,130114
338509,89000,130115
338510,89001,128915
338511,89001,128902
338512,89001,128903
338513,89001,130116
338514,89001,130117
338515,89001,130118
338516,89001,130119
338517,89001,128903
338518,89002,128901
338519,89002,128944
338520,89002,128903
338521,89002,129629
338522,89002,129540
338523,89002,130120
338524,89002,130121
338525,89002,130122
338526,89002,130123
338527,89003,128901
338528,89003,128903
338529,89003,130124
338530,89003,130125
338531,89003,130126
338532,89003,129454
338533,89004,128902
338534,89004,130127
338535,89004,130128
338536,89004,130129
338537,89004,130130
338538,89005,128915
338539,89005,128903
338540,89005,130131
338541,89005,129525
338542,89006,128903
338543,89006,129131
338544,89007,128865
338545,89007,128903
338546,89007,130132
338547,89007,130063
338548,89007,130133
338549,89007,130134
338550,89007,130135
338551,89007,130136
338552,89007,130137
338553,89007,130138
338554,89007,130139
338555,89008,128915
338556,89008,128903
338557,89008,130140
338558,89008,130141
338559,89008,129608
338560,89008,130142
338561,89009,128908
338562,89009,128901
338563,89009,128903
338564,89009,130143
338565,89009,130144
338566,89009,130145
338567,89009,130134
338568,89010,128903
338569,89010,128915
338570,89010,128901
338571,89010,130146
338572,89010,130147
338573,89010,130148
338574,89010,130027
338575,89010,130041
338576,89011,128901
338577,89011,128903
338578,89011,130149
338579,89011,130150
338580,89011,130135
338581,89011,130151
338582,89011,130152
338583,89012,129419
338584,89012,130153
338585,89012,130154
338586,89012,130155
338587,89012,130156
338588,89012,129568
338589,89013,128903
338590,89013,128908
338591,89013,130157
338592,89013,130158
338593,89013,130159
338594,89013,130160
338595,89013,130161
338596,89013,130162
338597,89013,130163
338598,89014,128901
338599,89014,128903
338600,89014,130063
338601,89014,130164
338602,89014,130061
338603,89015,128901
338604,89015,128903
338605,89015,130165
338606,89015,130166
338607,89015,130167
338608,89015,130148
338609,89016,130168
338610,89016,130169
338611,89016,130170
338612,89016,130171
338613,89017,128901
338614,89017,128903
338615,89017,130172
338616,89017,130173
338617,89017,130174
338618,89017,130175
338619,89018,130176
338620,89018,130177
338621,89018,129383
338622,89018,128903
338623,89018,129647
338624,89018,130178
338625,89018,130179
338626,89018,129130
338627,89018,130180
338628,89018,130181
338629,89018,130182
338630,89019,128886
338631,89019,130027
338632,89019,130183
338633,89020,130184
338634,89020,130185
338635,89020,130027
338636,89021,130186
338637,89021,130187
338638,89021,130188
338639,89021,130189
338640,89021,130190
338641,89022,128865
338642,89022,128902
338643,89022,128903
338644,89022,128919
338645,89022,129226
338646,89022,130191
338647,89022,130192
338648,89022,130193
338649,89022,130194
338650,89022,130129
338651,89023,130195
338652,89023,130196
338653,89023,130197
338654,89023,129382
338655,89024,130198
338656,89024,130199
338657,89024,130151
338658,89024,130200
338659,89025,130201
338660,89025,130177
338661,89025,130202
338662,89025,129645
338663,89025,129462
338664,89026,130203
338665,89026,130104
338666,89026,130204
338667,89027,130205
338668,89027,130206
338669,89027,130207
338670,89027,129195
338671,89028,130208
338672,89028,130209
338673,89028,130210
338674,89028,130211
338675,89028,128984
338676,89029,129317
338677,89029,130212
338678,89029,130213
338679,89029,130214
338680,89030,128865
338681,89030,128915
338682,89030,130215
338683,89030,130216
338684,89030,130217
338685,89030,130218
338686,89031,128865
338687,89031,128908
338688,89031,128915
338689,89031,130219
338690,89031,130220
338691,89031,130221
338692,89031,130222
338693,89032,128915
338694,89032,128908
338695,89032,128903
338696,89032,130223
338697,89032,130224
338698,89032,130225
338699,89032,130226
338700,89032,130227
338701,89033,128865
338702,89033,128915
338703,89033,128908
338704,89033,130228
338705,89033,130229
338706,89033,130230
338707,89034,128865
338708,89034,128908
338709,89034,128902
338710,89034,128885
338711,89034,130231
338712,89034,130232
338713,89034,130233
338714,89034,130234
338715,89034,130235
338716,89034,130236
338717,89034,130237
338718,89035,130238
338719,89035,129478
338720,89035,128903
338721,89035,130239
338722,89035,130240
338723,89035,130241
338724,89035,130242
338725,89036,128865
338726,89036,130243
338727,89036,130244
338728,89036,130245
338729,89036,130246
338730,89036,130247
338731,89037,130248
338732,89037,130249
338733,89037,130250
338734,89037,130251
338735,89037,129153
338736,89038,130252
338737,89038,130212
338738,89038,130253
338739,89038,130254
338740,89039,130255
338741,89039,130212
338742,89039,130256
338743,89039,130257
338744,89040,128901
338745,89040,128865
338746,89040,128903
338747,89040,130258
338748,89040,130259
338749,89040,130260
338750,89040,130261
338751,89040,130262
338752,89040,130263
338753,89041,130264
338754,89041,130265
338755,89041,130266
338756,89042,130267
338757,89042,130268
338758,89042,130269
338759,89042,130270
338760,89042,130271
338761,89043,130272
338762,89043,130273
338763,89043,130274
338764,89044,130268
338765,89044,130212
338766,89044,130275
338767,89045,130252
338768,89045,130276
338769,89045,130277
338770,89045,130278
338771,89046,128865
338772,89046,128901
338773,89046,128944
338774,89046,130279
338775,89047,128865
338776,89047,128901
338777,89047,128903
338778,89047,128919
338779,89047,130280
338780,89047,130281
338781,89047,128953
338782,89047,130282
338783,89047,130283
338784,89048,128865
338785,89048,128903
338786,89048,130284
338787,89048,130285
338788,89048,130286
338789,89048,130287
338790,89049,128865
338791,89049,130288
338792,89049,130289
338793,89049,129366
338794,89049,130026
338795,89049,129162
338796,89049,130290
338797,89050,129295
338798,89050,130291
338799,89050,130292
338800,89050,130293
338801,89050,130294
338802,89050,130295
338803,89050,129594
338804,89051,128919
338805,89051,128945
338806,89051,130296
338807,89051,130297
338808,89051,130298
338809,89051,129821
338810,89051,130299
338811,89052,128865
338812,89052,128901
338813,89052,128919
338814,89052,128885
338815,89052,129131
338816,89052,130300
338817,89052,130301
338818,89052,130302
338819,89052,130303
338820,89053,128865
338821,89053,128901
338822,89053,128944
338823,89053,128903
338824,89053,128919
338825,89053,130284
338826,89053,130304
338827,89053,130305
338828,89053,128953
338829,89053,130306
338830,89054,128901
338831,89054,128915
338832,89054,128903
338833,89054,130307
338834,89054,130308
338835,89055,130309
338836,89055,130310
338837,89055,130311
338838,89056,129770
338839,89056,130312
338840,89056,130313
338841,89056,130314
338842,89057,130315
338843,89057,130033
338844,89057,130316
338845,89057,130317
338846,89057,130318
338847,89057,128986
338848,89058,128944
338849,89058,128903
338850,89058,128919
338851,89058,128901
338852,89058,130319
338853,89058,130320
338854,89058,130321
338855,89058,128971
338856,89058,130322
338857,89059,128901
338858,89059,128919
338859,89059,128865
338860,89059,130323
338861,89059,130324
338862,89059,130325
338863,89059,128874
338864,89060,128865
338865,89060,128915
338866,89060,130326
338867,89060,130293
338868,89060,130327
338869,89060,130328
338870,89061,128865
338871,89061,128885
338872,89061,130329
338873,89061,130330
338874,89061,130331
338875,89061,130332
338876,89061,130333
338877,89061,130318
338878,89062,128901
338879,89062,130334
338880,89062,130335
338881,89062,130336
