AcademicRecordKeywordPlusID,AcademicRecordId,AcademicKeywordPlusId
697091,92324,131041
697092,92324,131042
697093,92324,131043
697094,92324,125140
697095,92325,131044
697096,92325,131045
697097,92325,130848
697098,92325,125696
697099,92325,131046
697100,92325,131047
697101,92326,125738
697102,92326,125284
697103,92326,131048
697104,92328,130957
697105,92328,131013
697106,92328,125130
697107,92329,126979
697108,92329,130944
697109,92329,131027
697110,92329,130128
697111,92329,131049
697112,92330,130879
697113,92330,131050
697114,92330,126067
697115,92330,127672
697116,92330,125130
697117,92331,126636
697118,92332,126664
697119,92332,130128
697120,92332,130945
697121,92333,131051
697122,92333,126893
697123,92333,131052
697124,92333,129861
697125,92333,131053
697126,92333,131054
697127,92333,130969
697128,92333,131055
697129,92333,130944
697130,92333,127806
697131,92334,126671
697132,92334,126772
697133,92334,125988
697134,92334,125090
697135,92334,128902
697136,92334,126634
697137,92335,129774
697138,92335,130944
697139,92335,127870
697140,92335,126636
697141,92335,130128
697142,92335,131056
697143,92336,126839
697144,92337,131057
697145,92337,131058
697146,92337,131059
697147,92337,126618
697148,92338,131060
697149,92338,126398
697150,92338,126940
697151,92339,127870
697152,92339,130975
697153,92339,127060
697154,92339,127872
697155,92339,125104
697156,92339,126636
697157,92339,130628
697158,92343,125879
697159,92343,126333
697160,92344,125805
697161,92347,130343
697162,92348,125653
697163,92349,126633
697164,92349,125799
697165,92350,131061
697166,92350,125330
697167,92350,125197
697168,92350,125821
697169,92350,127026
697170,92351,131062
697171,92354,129793
697172,92354,126333
697173,92354,131063
697174,92356,130200
697175,92356,125415
697176,92356,125805
697177,92356,126262
697178,92356,125130
697179,92356,131064
697180,92357,125223
697181,92357,131065
697182,92357,125653
697183,92357,125197
697184,92358,131066
697185,92358,125846
697186,92358,126195
697187,92359,125418
697188,92360,131067
697189,92362,131068
697190,92362,131069
697191,92362,125307
697192,92363,126333
697193,92363,125174
697194,92363,131070
697195,92366,131071
697196,92366,128250
697197,92366,128777
697198,92366,131072
697199,92366,125930
697200,92366,125112
697201,92367,131073
697202,92367,125090
697203,92367,125653
697204,92367,126940
697205,92367,125418
697206,92367,127940
697207,92368,131074
697208,92370,126633
697209,92371,125846
697210,92371,125653
697211,92371,126333
697212,92371,131075
697213,92371,125920
697214,92373,125415
697215,92374,125496
697216,92375,131076
697217,92376,131077
697218,92376,131078
697219,92376,125653
697220,92376,125330
697221,92376,125197
697222,92377,126979
697223,92377,126062
697224,92377,125197
697225,92378,131079
697226,92378,131080
697227,92379,127155
697228,92379,131081
697229,92379,125739
697230,92379,131082
697231,92379,131083
697232,92381,125157
697233,92381,125130
697234,92381,125331
697235,92381,126122
697236,92381,126333
697237,92381,131083
697238,92383,125653
697239,92383,127919
697240,92383,131084
697241,92384,126635
697242,92384,125262
697243,92386,131085
697244,92386,125653
697245,92386,125805
697246,92388,125197
697247,92389,125862
697248,92389,125158
697249,92390,125197
697250,92391,131084
697251,92391,125653
697252,92392,131086
697253,92392,131087
697254,92392,125764
697255,92392,125472
697256,92392,126691
697257,92392,127354
697258,92392,131088
697259,92392,125989
697260,92392,125083
697261,92393,131089
697262,92393,131090
697263,92393,126633
697264,92393,126333
697265,92393,131091
697266,92395,131092
697267,92396,125846
697268,92396,131093
697269,92397,131094
697270,92399,125090
697271,92400,131095
697272,92400,126428
697273,92401,129800
697274,92401,125217
697275,92401,125197
697276,92402,125526
697277,92408,131096
697278,92410,125846
697279,92413,125158
697280,92416,125236
697281,92416,125522
697282,92419,131097
697283,92419,129894
697284,92419,126983
697285,92420,131098
697286,92420,125174
697287,92421,125140
697288,92423,125526
697289,92423,125941
697290,92426,131099
697291,92426,131100
697292,92426,125526
697293,92428,125653
697294,92428,131101
697295,92428,126850
697296,92428,131102
697297,92428,125522
697298,92429,131103
697299,92429,131104
697300,92429,131105
697301,92429,131106
697302,92429,125174
697303,92429,125140
697304,92433,131107
697305,92433,131108
697306,92433,125388
697307,92433,128156
697308,92433,131109
697309,92433,125140
697310,92433,125663
697311,92433,125526
697312,92433,131110
697313,92433,125197
697314,92435,131111
697315,92435,125229
697316,92435,131112
697317,92436,125174
697318,92436,125705
697319,92437,131113
697320,92437,131114
697321,92441,125526
697322,92443,131115
697323,92443,125526
697324,92443,127730
697325,92443,125201
697326,92444,131116
697327,92444,131117
697328,92444,126204
697329,92447,126195
697330,92447,125439
697331,92447,128115
697332,92447,125313
697333,92447,131118
697334,92447,131119
697335,92447,125522
697336,92448,125095
697337,92449,131120
697338,92449,125526
697339,92449,125286
697340,92449,126503
697341,92450,125232
697342,92450,125941
697343,92450,125522
697344,92451,131121
697345,92451,125526
697346,92451,125174
697347,92451,125140
697348,92451,131122
697349,92454,131123
697350,92454,131124
697351,92454,127868
697352,92454,131125
697353,92454,131126
697354,92454,125293
697355,92454,126209
697356,92456,131127
697357,92456,125174
697358,92456,125140
697359,92457,125232
697360,92457,131128
697361,92457,131129
697362,92457,125522
697363,92457,125542
697364,92457,125439
697365,92457,125174
697366,92457,125140
697367,92457,125603
697368,92458,131130
697369,92458,125653
697370,92458,131131
697371,92458,125846
697372,92460,126088
697373,92460,131119
697374,92461,131132
697375,92461,131133
697376,92461,131134
697377,92461,125653
697378,92462,125280
697379,92462,129614
697380,92462,125382
697381,92462,131135
697382,92462,125846
697383,92462,125526
697384,92462,127731
697385,92462,126221
697386,92462,126333
697387,92462,125484
697388,92463,126360
697389,92464,125526
697390,92464,127438
697391,92464,125522
697392,92465,126949
697393,92465,125653
697394,92465,125201
697395,92466,125232
697396,92466,131136
697397,92466,131137
697398,92466,125089
697399,92466,125140
697400,92467,131138
697401,92467,131118
697402,92467,125420
697403,92467,126339
697404,92467,125542
697405,92467,131101
697406,92467,125376
697407,92467,126047
697408,92467,125140
697409,92468,131099
697410,92468,125526
697411,92468,125533
697412,92468,125174
697413,92468,131139
697414,92468,126493
697415,92469,131099
697416,92469,125526
697417,92469,125653
697418,92469,125826
697419,92469,125859
697420,92469,125846
697421,92469,127290
697422,92470,125092
697423,92471,131101
697424,92471,125420
697425,92471,130305
697426,92471,129633
697427,92472,125140
697428,92473,131139
697429,92473,125285
697430,92473,131140
697431,92474,131141
697432,92474,125092
697433,92474,126949
697434,92475,125201
697435,92476,125653
697436,92476,126493
697437,92477,131142
697438,92477,125507
697439,92477,127795
697440,92479,125236
697441,92480,126503
697442,92482,131143
697443,92483,125277
697444,92487,125277
697445,92487,125671
697446,92489,131144
697447,92489,131145
697448,92489,125908
697449,92489,128131
697450,92491,125406
697451,92493,127621
697452,92494,131146
697453,92494,131147
697454,92494,127601
697455,92497,125093
697456,92500,131148
697457,92500,128489
697458,92500,125277
697459,92505,130841
697460,92506,126597
697461,92506,126025
697462,92506,125194
697463,92507,127341
697464,92507,125627
697465,92510,131149
697466,92513,128124
697467,92515,131150
697468,92518,125277
697469,92518,125796
697470,92518,125826
697471,92519,131151
697472,92521,125452
697473,92521,131152
697474,92521,129712
697475,92521,127607
697476,92521,125229
697477,92521,125140
697478,92521,125908
697479,92521,127096
697480,92521,126374
697481,92521,125110
697482,92522,131150
697483,92522,127614
697484,92524,127188
697485,92524,125175
697486,92524,126066
697487,92524,125846
697488,92526,131153
697489,92527,131154
697490,92527,131155
697491,92527,131156
697492,92527,131157
697493,92527,127344
697494,92527,131158
697495,92527,131159
697496,92527,131160
697497,92527,131161
697498,92527,131162
697499,92528,125160
697500,92531,126054
697501,92531,131163
697502,92531,131164
697503,92531,131165
697504,92531,127344
697505,92531,127600
697506,92531,131166
697507,92531,126000
697508,92531,131167
697509,92531,131168
697510,92532,131169
697511,92533,125173
697512,92534,126054
697513,92534,131170
697514,92534,131171
697515,92534,127341
697516,92534,127617
697517,92534,127635
697518,92534,126597
697519,92534,131172
697520,92534,131173
697521,92534,131174
697522,92535,131175
697523,92535,127314
697524,92535,131176
697525,92536,125307
697526,92537,131177
697527,92537,125277
697528,92537,125251
697529,92537,125671
697530,92539,131178
697531,92539,131179
697532,92539,131180
697533,92539,131181
697534,92539,126597
697535,92539,131182
697536,92539,131183
697537,92539,125427
697538,92539,125095
697539,92539,125141
697540,92540,125258
697541,92540,131184
697542,92540,126502
697543,92540,125588
697544,92540,131185
697545,92540,125535
697546,92543,125452
697547,92543,131186
697548,92543,131187
697549,92543,131188
697550,92543,131189
697551,92543,127634
697552,92543,127635
697553,92543,125325
697554,92543,127593
697555,92543,131190
697556,92544,126054
697557,92544,131191
697558,92544,125236
697559,92544,125475
697560,92544,130359
697561,92544,125194
697562,92545,127631
697563,92545,126047
697564,92545,125671
697565,92545,125475
697566,92545,126288
697567,92546,126602
697568,92546,125313
697569,92546,125090
697570,92546,125130
697571,92547,125322
697572,92547,131192
697573,92547,126715
697574,92547,125623
697575,92547,125277
697576,92547,125175
697577,92547,125671
697578,92547,125536
697579,92548,125452
697580,92548,127658
697581,92549,125455
697582,92549,125175
697583,92549,125230
697584,92550,129047
697585,92550,125482
697586,92550,125095
697587,92551,126054
697588,92552,131193
697589,92552,131180
697590,92552,125325
697591,92552,131194
697592,92552,131195
697593,92552,125087
697594,92552,125653
697595,92552,125427
697596,92552,125174
697597,92552,125304
697598,92553,126054
697599,92553,126597
697600,92553,127635
697601,92553,125236
697602,92553,127354
697603,92553,125313
697604,92553,125093
697605,92553,125484
697606,92553,125475
697607,92553,125671
697608,92576,125095
697609,92581,126634
697610,92589,125229
697611,92589,131196
697612,92592,131197
697613,92597,127344
697614,92603,125513
697615,92610,131198
697616,92615,131199
697617,92615,130728
697618,92620,125408
697619,92621,125277
697620,92625,125277
697621,92628,125236
697622,92628,125475
697623,92628,125427
697624,92628,125424
697625,92628,125476
697626,92631,125850
697627,92631,126636
697628,92631,125929
697629,92632,131200
697630,92632,125110
697631,92635,125799
697632,92635,129836
697633,92636,131201
697634,92637,131202
697635,92637,131203
697636,92639,131057
697637,92639,131204
697638,92639,131205
697639,92639,131206
697640,92639,131207
697641,92639,126633
697642,92639,125799
697643,92639,125305
697644,92639,125832
697645,92639,125988
697646,92640,131208
697647,92640,130998
697648,92640,126636
697649,92640,127073
697650,92642,125161
697651,92642,125988
697652,92642,125805
697653,92642,125799
697654,92643,126627
697655,92643,125799
697656,92644,131209
697657,92644,131210
697658,92644,125110
697659,92646,131211
697660,92646,131212
697661,92646,125110
697662,92646,126636
697663,92648,126839
697664,92648,130628
697665,92649,125197
697666,92650,131213
697667,92650,125112
697668,92650,125108
697669,92650,131214
697670,92650,126333
697671,92650,126990
697672,92650,125130
697673,92651,125519
697674,92651,125434
697675,92651,125899
697676,92652,130715
697677,92652,127073
697678,92652,125262
697679,92653,125557
697680,92654,129953
697681,92654,127485
697682,92654,131202
697683,92654,131215
697684,92654,125805
697685,92654,130007
697686,92654,126333
697687,92654,128649
697688,92654,125095
697689,92654,127890
697690,92655,131086
697691,92655,126635
697692,92655,125158
697693,92655,128649
697694,92655,127321
697695,92656,131216
697696,92656,131217
697697,92656,126635
697698,92656,131218
697699,92657,125272
697700,92657,125988
697701,92657,131014
697702,92657,130852
697703,92658,131202
697704,92658,127312
697705,92658,125092
697706,92658,125519
697707,92658,125090
697708,92658,125095
697709,92658,125093
697710,92658,126691
697711,92658,125929
697712,92658,127411
697713,92659,131219
697714,92659,126624
697715,92659,125272
697716,92659,125090
697717,92659,125130
697718,92659,125739
697719,92659,131220
697720,92661,125217
697721,92661,125758
697722,92661,125157
697723,92662,131221
697724,92662,130989
697725,92662,131222
697726,92662,125130
697727,92662,130715
697728,92662,125739
697729,92662,125988
697730,92662,131014
697731,92662,130852
697732,92662,131050
697733,92664,131223
697734,92666,126843
697735,92667,131224
697736,92667,125110
697737,92668,126627
697738,92668,125799
697739,92668,126660
697740,92668,125791
697741,92668,126644
697742,92669,125822
697743,92669,125197
697744,92669,128018
697745,92670,131225
697746,92670,125093
697747,92670,127073
697748,92671,131226
697749,92671,125157
697750,92671,126643
697751,92671,125895
697752,92671,126644
697753,92672,131227
697754,92672,125264
697755,92672,131228
697756,92672,131229
697757,92672,126636
697758,92672,125112
697759,92673,125928
697760,92674,131230
697761,92674,125517
697762,92674,131231
697763,92674,131232
697764,92674,125270
697765,92674,127940
697766,92674,125157
697767,92674,125738
697768,92674,125272
697769,92674,125114
697770,92675,126343
697771,92675,131224
697772,92675,131233
697773,92675,131234
697774,92675,131235
697775,92675,131236
697776,92675,125520
697777,92675,131056
697778,92675,125262
697779,92675,131237
697780,92677,125653
697781,92677,131238
697782,92678,131239
697783,92678,131240
697784,92679,125472
697785,92679,131050
697786,92680,131241
697787,92680,131242
697788,92680,131243
697789,92680,131244
